Design,Initial_Area,Initial_Delay,Initial_QoR,Recipe,Tool1,Tool2,Tool3,Tool4,Tool5,Tool6,Tool7,Tool8,Tool9,Tool10,Tool11,Tool12,Tool13,Tool14,Tool15,Tool16,Tool17,Tool18,Tool19,Tool20,Final_Area,Final_Delay,Final_QoR
aes_secworks_orig.bench,27728.00,645.13,17884560,"st;rwz;rfz;rfz;b;b;f;rw;f;rf;f;rwz;rf;rfz;st;rfz;rf;st;rf;f",5,6,8,8,1,1,7,2,7,3,7,6,3,8,5,8,3,5,3,7,21879.47,589.97,12886731
aes_secworks_orig.bench,27728.00,645.13,17884560,"b;rs;rf;rwz;rfz;rf;rw;b;f;rw;st;rwz;rs;rwz;rfz;f;rs;f;rfz;rwz",1,4,3,6,8,3,2,1,7,2,5,6,4,6,8,7,4,7,8,6,22622.98,611.06,13822042
aes_secworks_orig.bench,27728.00,645.13,17884560,"b;rw;rfz;rf;rf;rwz;rf;rf;rs;rw;f;rwz;f;rw;rwz;f;b;rs;rw;rwz",1,2,8,3,3,6,3,3,4,2,7,6,7,2,6,7,1,4,2,6,22455.50,633.03,14214015
aes_secworks_orig.bench,27728.00,645.13,17884560,"b;rwz;b;rs;rf;rwz;f;rwz;rfz;rwz;rs;st;rf;f;rfz;b;rs;rf;b;st",1,6,1,4,3,6,7,6,8,6,4,5,3,7,8,1,4,3,1,5,23963.45,549.26,13155687
aes_secworks_orig.bench,27728.00,645.13,17884560,"b;rs;st;rfz;b;f;rs;rw;rf;f;rfz;rw;b;rs;rf;rs;rs;rs;rw;f",1,4,5,8,1,7,4,2,3,7,8,2,1,4,3,4,4,4,2,7,22042.09,584.62,12872528
aes_secworks_orig.bench,27728.00,645.13,17884560,"st;rw;rfz;f;rf;b;rs;f;rwz;b;st;b;rs;rs;b;st;st;f;st;rfz",5,2,8,7,3,1,4,7,6,1,5,1,4,4,1,5,5,7,5,8,22298.50,602.99,13423396
aes_secworks_orig.bench,27728.00,645.13,17884560,"b;rs;rwz;rfz;rwz;rf;b;rfz;b;rs;f;rf;f;rw;rwz;f;f;b;b;rw",1,4,6,8,6,3,1,8,1,4,7,3,7,2,6,7,7,1,1,2,22218.22,574.18,12753132
aes_secworks_orig.bench,27728.00,645.13,17884560,"st;rs;rf;rf;f;rw;f;rwz;st;rwz;f;st;rs;st;rs;rs;rfz;rf;f;rfz",5,4,3,3,7,2,7,6,5,6,7,5,4,5,4,4,8,3,7,8,23351.03,583.87,13613633
aes_secworks_orig.bench,27728.00,645.13,17884560,"b;rw;st;rwz;st;rwz;b;b;rwz;rfz;rf;f;st;rwz;rwz;b;st;rw;st;rwz",1,2,5,6,5,6,1,1,6,8,3,7,5,6,6,1,5,2,5,6,22585.69,623.10,14070455
aes_secworks_orig.bench,27728.00,645.13,17884560,"b;rfz;rs;b;rs;rf;rw;st;rf;st;st;rfz;rwz;st;rwz;rs;rfz;b;rf;b",1,8,4,1,4,3,2,5,3,5,5,8,6,5,6,4,8,1,3,1,21995.34,600.12,13197000
aes_secworks_orig.bench,27728.00,645.13,17884560,"st;rwz;rwz;rs;rw;rwz;rw;b;b;b;rwz;f;rwz;b;b;rf;rfz;rfz;rfz;rw",5,6,6,4,2,6,2,1,1,1,6,7,6,1,1,3,8,8,8,2,23439.29,578.95,13547742
aes_secworks_orig.bench,27728.00,645.13,17884560,"b;rw;rs;rf;f;b;rf;b;rf;rfz;rs;rwz;st;rw;rf;st;rwz;rf;rfz;b",1,2,4,3,7,1,3,1,3,8,4,6,5,2,3,5,6,3,8,1,22286.19,598.53,13327028
aes_secworks_orig.bench,27728.00,645.13,17884560,"b;b;rw;rw;rwz;rs;rs;rfz;rs;rf;b;st;rf;rf;rw;rfz;rw;b;f;rw",1,1,2,2,6,4,4,8,4,3,1,5,3,3,2,8,2,1,7,2,22165.20,608.19,13476320
aes_secworks_orig.bench,27728.00,645.13,17884560,"st;rfz;rfz;rwz;rs;rw;st;rwz;rs;rs;rwz;rw;rw;rw;b;rf;rs;st;rwz;rfz",5,8,8,6,4,2,5,6,4,4,6,2,2,2,1,3,4,5,6,8,22523.40,598.73,13468754
aes_secworks_orig.bench,27728.00,645.13,17884560,"st;rwz;rfz;st;rf;rfz;b;b;f;rw;rw;rw;f;rw;b;rs;st;rw;f;f",5,6,8,5,3,8,1,1,7,2,2,2,7,2,1,4,5,2,7,7,20894.27,604.84,12619976
aes_secworks_orig.bench,27728.00,645.13,17884560,"st;rs;rfz;rs;rf;f;st;f;st;b;f;rw;rs;rfz;rw;rf;st;f;st;rwz",5,4,8,4,3,7,5,7,5,1,7,2,4,8,2,3,5,7,5,6,23027.44,593.82,13655011
aes_secworks_orig.bench,27728.00,645.13,17884560,"b;rs;rfz;rf;f;f;st;b;st;rwz;rw;rs;rwz;rs;rs;f;rw;f;st;rfz",1,4,8,3,7,7,5,1,5,6,2,4,6,4,4,7,2,7,5,8,24066.09,570.83,13717620
aes_secworks_orig.bench,27728.00,645.13,17884560,"b;st;rs;f;f;f;rw;rw;f;rfz;f;rw;rw;b;rw;st;rwz;f;rfz;f",1,5,4,7,7,7,2,2,7,8,7,2,2,1,2,5,6,7,8,7,23097.50,597.89,13788909
aes_secworks_orig.bench,27728.00,645.13,17884560,"st;rfz;rwz;b;rwz;f;rfz;rfz;f;st;rw;b;f;rfz;b;f;rs;rw;rs;b",5,8,6,1,6,7,8,8,7,5,2,1,7,8,1,7,4,2,4,1,21937.42,582.06,12767334
aes_secworks_orig.bench,27728.00,645.13,17884560,"st;rs;f;b;rfz;rwz;rwz;rwz;b;rwz;rwz;f;rwz;st;rs;st;f;rwz;rfz;rw",5,4,7,1,8,6,6,6,1,6,6,7,6,5,4,5,7,6,8,2,23277.82,553.96,12872181
aes_secworks_orig.bench,27728.00,645.13,17884560,"st;rf;rs;rf;rwz;st;rs;st;rwz;rfz;rf;rfz;rwz;rfz;st;rf;rwz;rs;rw;st",5,3,4,3,6,5,4,5,6,8,3,8,6,8,5,3,6,4,2,5,23556.44,622.03,14651832
aes_secworks_orig.bench,27728.00,645.13,17884560,"st;rwz;rwz;rf;f;rw;rw;b;st;rf;rw;f;st;st;rwz;rf;rwz;f;st;rw",5,6,6,3,7,2,2,1,5,3,2,7,5,5,6,3,6,7,5,2,23402.66,593.86,13877386
aes_secworks_orig.bench,27728.00,645.13,17884560,"st;rs;st;rs;rfz;rfz;f;rw;rs;rfz;rfz;f;rs;rf;rfz;f;rw;rw;rw;f",5,4,5,4,8,8,7,2,4,8,8,7,4,3,8,7,2,2,2,7,21806.89,594.06,12952764
aes_secworks_orig.bench,27728.00,645.13,17884560,"st;f;rfz;rf;st;rfz;rwz;rs;f;rwz;b;rwz;rfz;rfz;rw;b;rw;b;rf;rwz",5,7,8,3,5,8,6,4,7,6,1,6,8,8,2,1,2,1,3,6,22115.43,583.58,12893045
aes_secworks_orig.bench,27728.00,645.13,17884560,"b;rs;rs;rwz;rf;rfz;st;b;st;rfz;b;rw;f;rf;rfz;f;rwz;st;rwz;f",1,4,4,6,3,8,5,1,5,8,1,2,7,3,8,7,6,5,6,7,23327.68,600.07,13996200
aes_secworks_orig.bench,27728.00,645.13,17884560,"st;f;st;rs;rf;f;f;rs;rw;f;rf;f;st;rw;rwz;rs;rf;f;f;b",5,7,5,4,3,7,7,4,2,7,3,7,5,2,6,4,3,7,7,1,22247.33,580.71,12903260
aes_secworks_orig.bench,27728.00,645.13,17884560,"b;rw;rw;b;rf;f;rw;f;rwz;rwz;rs;rwz;rfz;rwz;rwz;rw;rw;rf;rw;f",1,2,2,1,3,7,2,7,6,6,4,6,8,6,6,2,2,3,2,7,22859.85,650.86,14858350
aes_secworks_orig.bench,27728.00,645.13,17884560,"st;rwz;rw;rw;st;rs;f;rs;st;rfz;rfz;rs;rfz;rw;b;b;f;rwz;f;rfz",5,6,2,2,5,4,7,4,5,8,8,4,8,2,1,1,7,6,7,8,22067.07,600.93,13240200
aes_secworks_orig.bench,27728.00,645.13,17884560,"st;rwz;rfz;rw;f;st;rfz;b;f;f;rw;f;b;rfz;rf;st;st;rf;st;f",5,6,8,2,7,5,8,1,7,7,2,7,1,8,3,5,5,3,5,7,21481.02,567.36,12179727
aes_secworks_orig.bench,27728.00,645.13,17884560,"st;st;st;rw;b;rw;st;rwz;f;f;rf;rs;b;f;f;rf;b;rfz;rfz;rf",5,5,5,2,1,2,5,6,7,7,3,4,1,7,7,3,1,8,8,3,22354.43,635.01,14194790
aes_secworks_orig.bench,27728.00,645.13,17884560,"b;b;st;rs;rwz;b;rwz;f;st;rw;rfz;rfz;f;b;rf;rw;st;rwz;rf;b",1,1,5,4,6,1,6,7,5,2,8,8,7,1,3,2,5,6,3,1,23084.61,546.42,12603864
aes_secworks_orig.bench,27728.00,645.13,17884560,"st;rfz;rs;rw;rf;b;rwz;rwz;rwz;f;f;f;b;rfz;rw;rw;b;rfz;st;rf",5,8,4,2,3,1,6,6,6,7,7,7,1,8,2,2,1,8,5,3,22410.79,589.11,13199490
aes_secworks_orig.bench,27728.00,645.13,17884560,"st;f;rfz;f;b;b;rwz;rs;rwz;b;f;b;rf;rf;f;rwz;rf;rf;st;st",5,7,8,7,1,1,6,4,6,1,7,1,3,3,7,6,3,3,5,5,22794.56,611.13,13927134
aes_secworks_orig.bench,27728.00,645.13,17884560,"b;b;rf;st;st;f;rs;rs;rw;b;rf;st;b;rfz;f;rs;st;rf;b;rfz",1,1,3,5,5,7,4,4,2,1,3,5,1,8,7,4,5,3,1,8,23516.83,585.33,13756860
aes_secworks_orig.bench,27728.00,645.13,17884560,"st;rf;st;st;st;f;st;b;rf;rf;st;rwz;rf;f;b;rs;f;st;rf;f",5,3,5,5,5,7,5,1,3,3,5,6,3,7,1,4,7,5,3,7,22671.15,556.72,12605076
aes_secworks_orig.bench,27728.00,645.13,17884560,"st;rfz;st;rw;rfz;f;rfz;f;b;rfz;b;rw;st;rf;rw;f;rfz;rs;st;b",5,8,5,2,8,7,8,7,1,8,1,2,5,3,2,7,8,4,5,1,21596.27,586.28,12655256
aes_secworks_orig.bench,27728.00,645.13,17884560,"b;st;st;b;st;rfz;b;rfz;f;f;rfz;b;rfz;rwz;rw;rf;rs;rfz;f;rw",1,5,5,1,5,8,1,8,7,7,8,1,8,6,2,3,4,8,7,2,23667.64,629.98,14886543
aes_secworks_orig.bench,27728.00,645.13,17884560,"b;rf;st;rf;rfz;rf;rfz;st;rwz;rfz;b;rwz;rf;rs;rfz;f;rfz;rs;rwz;rf",1,3,5,3,8,3,8,5,6,8,1,6,3,4,8,7,8,4,6,3,22850.49,617.25,14098450
aes_secworks_orig.bench,27728.00,645.13,17884560,"b;f;rwz;b;rs;rw;rw;rwz;rs;rwz;rw;st;rwz;b;rf;rf;rs;st;rs;b",1,7,6,1,4,2,2,6,4,6,2,5,6,1,3,3,4,5,4,1,23473.21,541.60,12698893
aes_secworks_orig.bench,27728.00,645.13,17884560,"st;rf;rs;rwz;b;st;rf;rwz;st;rw;b;rs;rs;rf;f;rfz;rwz;rwz;b;rwz",5,3,4,6,1,5,3,6,5,2,1,4,4,3,7,8,6,6,1,6,23404.55,568.99,13293472
aes_secworks_orig.bench,27728.00,645.13,17884560,"st;rf;rs;rw;rs;rs;rfz;rfz;rfz;b;st;rf;b;f;rf;rw;rf;rs;f;st",5,3,4,2,4,4,8,8,8,1,5,3,1,7,3,2,3,4,7,5,21403.66,587.87,12563561
aes_secworks_orig.bench,27728.00,645.13,17884560,"b;rs;st;b;rw;rfz;rwz;rfz;rs;rw;rf;rwz;b;b;rw;rs;b;rfz;rfz;st",1,4,5,1,2,8,6,8,4,2,3,6,1,1,2,4,1,8,8,5,22416.11,603.55,13516848
aes_secworks_orig.bench,27728.00,645.13,17884560,"b;b;rf;b;rfz;f;rfz;st;rs;rfz;rfz;rwz;st;rwz;b;f;rs;rf;rwz;rfz",1,1,3,1,8,7,8,5,4,8,8,6,5,6,1,7,4,3,6,8,22741.50,589.36,13394449
aes_secworks_orig.bench,27728.00,645.13,17884560,"b;rfz;rf;st;rwz;rs;rw;rwz;rf;st;rf;rfz;rfz;st;b;f;f;rs;f;rf",1,8,3,5,6,4,2,6,3,5,3,8,8,5,1,7,7,4,7,3,22003.25,593.69,13047779
aes_secworks_orig.bench,27728.00,645.13,17884560,"st;rs;rwz;b;b;rfz;rf;rwz;rs;rw;f;rfz;rfz;f;rfz;rs;st;rs;rs;rs",5,4,6,1,1,8,3,6,4,2,7,8,8,7,8,4,5,4,4,4,23552.07,567.86,13353984
aes_secworks_orig.bench,27728.00,645.13,17884560,"b;st;b;rw;rf;rf;st;rwz;rwz;rwz;st;rfz;rf;rfz;f;rwz;f;rw;rs;f",1,5,1,2,3,3,5,6,6,6,5,8,3,8,7,6,7,2,4,7,22891.44,634.76,14512894
aes_secworks_orig.bench,27728.00,645.13,17884560,"st;b;rwz;f;f;st;rwz;rfz;rw;st;f;rwz;rwz;rw;rf;b;rw;rf;rf;rfz",5,1,6,7,7,5,6,8,2,5,7,6,6,2,3,1,2,3,3,8,22252.99,599.27,13328948
aes_secworks_orig.bench,27728.00,645.13,17884560,"b;b;rwz;b;rfz;f;b;rf;b;st;st;rwz;f;st;f;b;rf;rw;b;st",1,1,6,1,8,7,1,3,1,5,5,6,7,5,7,1,3,2,1,5,22588.48,573.75,12942924
aes_secworks_orig.bench,27728.00,645.13,17884560,"b;rs;rs;rf;b;rwz;rf;rfz;rfz;rw;rfz;f;rw;b;f;rwz;rs;b;rw;rs",1,4,4,3,1,6,3,8,8,2,8,7,2,1,7,6,4,1,2,4,22558.14,572.39,12903176
aes_secworks_orig.bench,27728.00,645.13,17884560,"b;rs;rfz;rw;rwz;rfz;rf;rs;st;rs;rw;b;b;rf;f;f;rw;rs;rfz;rwz",1,4,8,2,6,8,3,4,5,4,2,1,1,3,7,7,2,4,8,6,22472.49,610.34,13707920
aes_secworks_orig.bench,27728.00,645.13,17884560,"b;rs;rf;rs;rw;b;st;rfz;rs;b;rf;f;rw;rw;rf;rw;rs;rf;rf;b",1,4,3,4,2,1,5,8,4,1,3,7,2,2,3,2,4,3,3,1,22410.53,587.80,13154670
aes_secworks_orig.bench,27728.00,645.13,17884560,"b;rf;rfz;b;f;st;f;rf;rf;rwz;rs;st;rwz;rw;rfz;rf;rwz;rs;rwz;f",1,3,8,1,7,5,7,3,3,6,4,5,6,2,8,3,6,4,6,7,22764.88,628.22,14295792
aes_secworks_orig.bench,27728.00,645.13,17884560,"b;rw;rs;f;f;f;st;st;b;rfz;b;rf;rfz;b;f;rwz;rfz;rs;f;rfz",1,2,4,7,7,7,5,5,1,8,1,3,8,1,7,6,8,4,7,8,22973.38,598.51,13737854
aes_secworks_orig.bench,27728.00,645.13,17884560,"b;rwz;rf;f;rf;rfz;rf;rwz;st;st;rfz;b;rs;rs;f;f;rs;st;rf;rf",1,6,3,7,3,8,3,6,5,5,8,1,4,4,7,7,4,5,3,3,22781.03,597.48,13600257
aes_secworks_orig.bench,27728.00,645.13,17884560,"b;st;rwz;rfz;b;st;rfz;rf;rwz;rw;rwz;rw;rf;st;st;b;rw;rs;st;st",1,5,6,8,1,5,8,3,6,2,6,2,3,5,5,1,2,4,5,5,21839.30,587.74,12819493
aes_secworks_orig.bench,27728.00,645.13,17884560,"st;rwz;st;b;st;rwz;rs;rwz;b;b;rw;b;rw;b;st;rwz;b;b;b;b",5,6,5,1,5,6,4,6,1,1,2,1,2,1,5,6,1,1,1,1,22916.58,567.52,12993372
aes_secworks_orig.bench,27728.00,645.13,17884560,"b;rfz;rw;rwz;rw;rf;rf;rs;st;b;rw;st;b;rwz;rw;rw;st;st;f;st",1,8,2,6,2,3,3,4,5,1,2,5,1,6,2,2,5,5,7,5,22977.17,615.94,14130855
aes_secworks_orig.bench,27728.00,645.13,17884560,"b;f;rf;rs;rfz;st;b;b;rw;rw;b;rs;rw;rwz;rfz;rf;st;rfz;rfz;rs",1,7,3,4,8,5,1,1,2,2,1,4,2,6,8,3,5,8,8,4,23171.20,630.38,14597730
aes_secworks_orig.bench,27728.00,645.13,17884560,"b;rwz;b;rw;rs;b;rfz;rs;rf;rw;rf;rf;rf;rfz;rw;f;f;rs;st;b",1,6,1,2,4,1,8,4,3,2,3,3,3,8,2,7,7,4,5,1,21732.29,577.43,12539364
aes_secworks_orig.bench,27728.00,645.13,17884560,"st;rw;rw;rfz;b;rw;st;rf;st;rfz;rw;rw;rwz;rwz;rf;rwz;b;b;rfz;rs",5,2,2,8,1,2,5,3,5,8,2,2,6,6,3,6,1,1,8,4,22453.75,609.65,13673877
aes_secworks_orig.bench,27728.00,645.13,17884560,"st;rwz;rwz;st;rs;rf;rfz;rw;f;rfz;rs;rwz;f;b;rf;rw;st;f;st;st",5,6,6,5,4,3,8,2,7,8,4,6,7,1,3,2,5,7,5,5,20926.23,599.21,12534674
aes_secworks_orig.bench,27728.00,645.13,17884560,"st;st;rf;rfz;f;rwz;rfz;rf;f;rw;rwz;rwz;b;rfz;rf;rw;rf;rw;f;rfz",5,5,3,8,7,6,8,3,7,2,6,6,1,8,3,2,3,2,7,8,22286.19,577.08,12859022
aes_secworks_orig.bench,27728.00,645.13,17884560,"b;rwz;rfz;b;b;f;rf;rw;rs;f;st;rf;b;rs;rs;rf;rw;rw;rfz;rf",1,6,8,1,1,7,3,2,4,7,5,3,1,4,4,3,2,2,8,3,21749.65,631.86,13723619
aes_secworks_orig.bench,27728.00,645.13,17884560,"b;f;st;rwz;f;rfz;b;rw;rw;rs;st;rwz;st;rf;rf;rs;b;rw;rw;rs",1,7,5,6,7,8,1,2,2,4,5,6,5,3,3,4,1,2,2,4,21768.95,603.31,13126104
aes_secworks_orig.bench,27728.00,645.13,17884560,"st;st;rf;rwz;f;rfz;f;rw;b;rw;rw;f;rs;rw;b;st;rfz;b;rs;rs",5,5,3,6,7,8,7,2,1,2,2,7,4,2,1,5,8,1,4,4,21362.02,572.26,12219064
aes_secworks_orig.bench,27728.00,645.13,17884560,"st;st;rfz;rs;rw;rwz;rf;rw;rw;rs;rwz;rs;rfz;rf;st;rw;rs;rf;rw;rfz",5,5,8,4,2,6,3,2,2,4,6,4,8,3,5,2,4,3,2,8,22384.21,637.44,14258608
aes_secworks_orig.bench,27728.00,645.13,17884560,"st;rf;rf;rs;rfz;b;st;rf;rs;st;rf;rwz;rfz;rf;rfz;rwz;rw;rwz;rwz;st",5,3,3,4,8,1,5,3,4,5,3,6,8,3,8,6,2,6,6,5,23052.75,627.18,14453604
aes_secworks_orig.bench,27728.00,645.13,17884560,"st;rwz;rw;rwz;rwz;rwz;rfz;rwz;f;rw;rs;st;st;rw;rfz;rwz;st;rs;rwz;f",5,6,2,6,6,6,8,6,7,2,4,5,5,2,8,6,5,4,6,7,22379.26,621.52,13897359
aes_secworks_orig.bench,27728.00,645.13,17884560,"st;rfz;st;rwz;rf;f;rf;st;rwz;st;b;rwz;b;rw;rf;rfz;st;b;rs;b",5,8,5,6,3,7,3,5,6,5,1,6,1,2,3,8,5,1,4,1,21657.41,598.50,12950886
aes_secworks_orig.bench,27728.00,645.13,17884560,"b;f;rwz;rwz;rs;rfz;rw;rf;st;rw;b;b;rw;rf;rf;rs;rw;rs;st;rf",1,7,6,6,4,8,2,3,5,2,1,1,2,3,3,4,2,4,5,3,22528.33,590.83,13291520
aes_secworks_orig.bench,27728.00,645.13,17884560,"b;rfz;b;rfz;st;rf;f;rw;st;rw;f;b;rs;st;b;rw;rwz;rwz;rf;rw",1,8,1,8,5,3,7,2,5,2,7,1,4,5,1,2,6,6,3,2,23107.22,619.95,14303233
aes_secworks_orig.bench,27728.00,645.13,17884560,"st;rwz;rfz;st;rfz;rfz;rs;f;rw;f;rf;b;b;st;rw;rf;rw;rfz;st;rf",5,6,8,5,8,8,4,7,2,7,3,1,1,5,2,3,2,8,5,3,22169.49,576.17,12769344
aes_secworks_orig.bench,27728.00,645.13,17884560,"b;rf;st;rfz;rwz;rfz;b;b;rfz;f;rs;rw;rfz;b;st;f;rw;rw;rwz;rf",1,3,5,8,6,8,1,1,8,7,4,2,8,1,5,7,2,2,6,3,22915.47,601.62,13771915
aes_secworks_orig.bench,27728.00,645.13,17884560,"b;b;st;b;f;rwz;f;b;rw;st;rfz;rs;rfz;rwz;rfz;rf;rw;st;f;rf",1,1,5,1,7,6,7,1,2,5,8,4,8,6,8,3,2,5,7,3,22180.73,606.56,13441080
aes_secworks_orig.bench,27728.00,645.13,17884560,"b;rwz;rw;rfz;rfz;f;rwz;rfz;b;f;f;rs;rwz;rfz;rwz;rf;rw;f;rs;f",1,6,2,8,8,7,6,8,1,7,7,4,6,8,6,3,2,7,4,7,22862.91,604.06,13808648
aes_secworks_orig.bench,27728.00,645.13,17884560,"st;b;rf;rfz;b;rw;st;rs;st;b;rf;rfz;rwz;rfz;rs;rwz;f;st;rf;rs",5,1,3,8,1,2,5,4,5,1,3,8,6,8,4,6,7,5,3,4,22728.06,639.24,14523192
aes_secworks_orig.bench,27728.00,645.13,17884560,"st;rw;rwz;rs;b;rw;rf;rf;rs;b;rfz;rfz;st;rw;f;rwz;st;f;rs;rwz",5,2,6,4,1,2,3,3,4,1,8,8,5,2,7,6,5,7,4,6,23429.05,578.81,13541962
aes_secworks_orig.bench,27728.00,645.13,17884560,"b;f;st;rfz;b;f;b;rs;rfz;rfz;b;rw;b;rwz;b;rf;rf;rw;rs;st",1,7,5,8,1,7,1,4,8,8,1,2,1,6,1,3,3,2,4,5,21937.20,601.89,13184137
aes_secworks_orig.bench,27728.00,645.13,17884560,"b;rwz;st;rwz;rwz;rf;rf;rs;f;b;rw;rw;rw;st;b;rfz;rs;rfz;rw;rs",1,6,5,6,6,3,3,4,7,1,2,2,2,5,1,8,4,8,2,4,23017.19,587.56,13510979
aes_secworks_orig.bench,27728.00,645.13,17884560,"st;b;st;rw;st;st;rs;st;rs;rf;rw;rw;rf;rfz;rs;f;b;b;rfz;rs",5,1,5,2,5,5,4,5,4,3,2,2,3,8,4,7,1,1,8,4,22012.92,608.03,13383296
aes_secworks_orig.bench,27728.00,645.13,17884560,"st;rs;rf;rf;rw;rwz;rwz;rwz;b;rwz;rw;b;st;rfz;b;rs;f;rfz;rs;rfz",5,4,3,3,2,6,6,6,1,6,2,1,5,8,1,4,7,8,4,8,22900.26,572.68,13098800
aes_secworks_orig.bench,27728.00,645.13,17884560,"b;rwz;rfz;f;rwz;rwz;f;rfz;st;rfz;f;rf;rw;rwz;rs;rw;rf;rwz;rs;rfz",1,6,8,7,6,6,7,8,5,8,7,3,2,6,4,2,3,6,4,8,22863.21,637.30,14563731
aes_secworks_orig.bench,27728.00,645.13,17884560,"st;rs;f;b;f;rwz;rf;st;rfz;rwz;rw;rf;st;rwz;b;rfz;st;rs;b;rf",5,4,7,1,7,6,3,5,8,6,2,3,5,6,1,8,5,4,1,3,22779.68,568.09,12938472
aes_secworks_orig.bench,27728.00,645.13,17884560,"st;rw;rfz;rf;st;rs;st;rfz;f;st;st;rfz;rf;f;b;rfz;f;rwz;st;rf",5,2,8,3,5,4,5,8,7,5,5,8,3,7,1,8,7,6,5,3,22264.75,645.07,14360280
aes_secworks_orig.bench,27728.00,645.13,17884560,"b;rw;b;st;rwz;st;rs;rwz;rs;st;rs;b;rwz;rs;rf;b;b;f;st;st",1,2,1,5,6,5,4,6,4,5,4,1,6,4,3,1,1,7,5,5,22236.83,587.90,13052532
aes_secworks_orig.bench,27728.00,645.13,17884560,"b;rfz;rw;rs;f;rs;rf;f;rf;b;b;rfz;rf;rf;rs;f;rwz;rf;b;b",1,8,2,4,7,4,3,7,3,1,1,8,3,3,4,7,6,3,1,1,22232.32,590.13,13116880
aes_secworks_orig.bench,27728.00,645.13,17884560,"st;rwz;f;st;rs;b;rfz;rfz;rfz;st;b;b;f;f;f;rwz;f;rwz;b;rs",5,6,7,5,4,1,8,8,8,5,1,1,7,7,7,6,7,6,1,4,22255.80,572.68,12729860
aes_secworks_orig.bench,27728.00,645.13,17884560,"b;rwz;rs;rs;f;rs;rf;f;rwz;rfz;b;rfz;rwz;rwz;b;rwz;st;rw;rwz;rfz",1,6,4,4,7,4,3,7,6,8,1,8,6,6,1,6,5,2,6,8,23520.58,571.42,13429920
aes_secworks_orig.bench,27728.00,645.13,17884560,"st;rf;st;b;rs;st;rs;f;rwz;st;f;rw;b;b;st;st;f;b;rs;f",5,3,5,1,4,5,4,7,6,5,7,2,1,1,5,5,7,1,4,7,22568.95,557.29,12570376
aes_secworks_orig.bench,27728.00,645.13,17884560,"b;rwz;rwz;st;rf;rw;rfz;f;rw;rf;rwz;rf;f;f;rwz;rw;rf;rs;rf;f",1,6,6,5,3,2,8,7,2,3,6,3,7,7,6,2,3,4,3,7,22211.14,680.78,15103480
aes_secworks_orig.bench,27728.00,645.13,17884560,"b;rs;f;rf;rwz;st;st;rf;rf;f;rfz;rwz;st;b;rw;rf;b;rwz;b;f",1,4,7,3,6,5,5,3,3,7,8,6,5,1,2,3,1,6,1,7,22122.41,572.84,12653784
aes_secworks_orig.bench,27728.00,645.13,17884560,"b;rf;f;f;rfz;st;b;rf;rfz;b;f;b;b;rs;rfz;f;rwz;rs;f;st",1,3,7,7,8,5,1,3,8,1,7,1,1,4,8,7,6,4,7,5,22483.62,649.82,14591467
aes_secworks_orig.bench,27728.00,645.13,17884560,"st;rfz;f;rf;rs;rw;b;f;rs;rw;st;rf;rfz;st;rfz;rs;rs;rs;st;st",5,8,7,3,4,2,1,7,4,2,5,3,8,5,8,4,4,4,5,5,22296.94,594.18,13243824
aes_secworks_orig.bench,27728.00,645.13,17884560,"b;rf;rfz;b;st;rfz;rs;rwz;rf;rwz;rwz;rf;b;rwz;rwz;rf;b;rfz;rs;rw",1,3,8,1,5,8,4,6,3,6,6,3,1,6,6,3,1,8,4,2,22557.02,575.28,12970275
aes_secworks_orig.bench,27728.00,645.13,17884560,"st;rw;rfz;rs;rfz;rw;f;b;rfz;b;rs;rw;rwz;rwz;rs;rs;rw;f;rs;rw",5,2,8,4,8,2,7,1,8,1,4,2,6,6,4,4,2,7,4,2,21871.93,654.23,14303634
aes_secworks_orig.bench,27728.00,645.13,17884560,"st;b;rf;b;rfz;f;b;rfz;rwz;st;f;rw;rf;rs;rw;st;rf;rf;rfz;rw",5,1,3,1,8,7,1,8,6,5,7,2,3,4,2,5,3,3,8,2,23385.51,631.34,14755935
aes_secworks_orig.bench,27728.00,645.13,17884560,"st;rs;rwz;f;st;rw;rs;rf;rf;b;f;rfz;rs;rs;rwz;b;st;rs;rw;rs",5,4,6,7,5,2,4,3,3,1,7,8,4,4,6,1,5,4,2,4,22528.43,571.01,12863488
aes_secworks_orig.bench,27728.00,645.13,17884560,"b;rw;b;rs;b;rfz;b;st;rf;b;st;st;rw;rwz;f;rs;rw;rs;st;f",1,2,1,4,1,8,1,5,3,1,5,5,2,6,7,4,2,4,5,7,23199.27,616.94,14290584
aes_secworks_orig.bench,27728.00,645.13,17884560,"b;b;rw;rw;rw;rwz;st;f;f;st;rw;rfz;st;rf;rfz;f;rs;rwz;rw;st",1,1,2,2,2,6,5,7,7,5,2,8,5,3,8,7,4,6,2,5,22283.96,668.72,14885044
aes_secworks_orig.bench,27728.00,645.13,17884560,"st;rfz;rw;rs;rs;rf;b;rs;f;rw;b;f;b;rs;rf;rfz;rf;b;rwz;b",5,8,2,4,4,3,1,4,7,2,1,7,1,4,3,8,3,1,6,1,21594.67,589.52,12718866
aes_secworks_orig.bench,27728.00,645.13,17884560,"st;rfz;rfz;b;rw;f;b;rs;rs;st;st;st;st;rf;st;f;b;f;rw;rw",5,8,8,1,2,7,1,4,4,5,5,5,5,3,5,7,1,7,2,2,22027.51,577.08,12709579
